case_id,point,clause,article,type,Note
292,,4,244,hình sự,
292,,2,51,hình sự,
292,s,1,51,hình sự,
292,b,1,244,hình sự,
293,,,333,tố tụng hình sự,
293,,,331,tố tụng hình sự,
293,,,136,tố tụng hình sự,
293,,,135,tố tụng hình sự,
293,,,65,hình sự,
293,,2,51,hình sự,
293,s,1,51,hình sự,
293,b,1,244,hình sự,
294,,,65,hình sự,01/2022/HS-ST
294,,,356,tố tụng hình sự,01/2022/HS-ST
294,,2,136,tố tụng hình sự,01/2022/HS-ST
294,a,1,355,tố tụng hình sự,01/2022/HS-ST
294,,2,51,hình sự,01/2022/HS-ST
294,s,1,51,hình sự,01/2022/HS-ST
294,a,1,244,hình sự,01/2022/HS-ST
296,,,30,,thi hành án dân sự
296,,,9,,thi hành án dân sự
296,,,7,,thi hành án dân sự
296,,,6,,thi hành án dân sự
296,,,2,,thi hành án dân sự
296,,,106,tố tụng hình sự,
296,,,47,hình sự,
296,,,65,hình sự,
296,,1,69,thi hành án hình sự,
296,,2,51,hình sự,
296,s,1,51,hình sự,
296,b,1,244,hình sự,
297,,,333,tố tụng hình sự,
297,,,331,tố tụng hình sự,
297,,,136,tố tụng hình sự,
297,,,106,tố tụng hình sự,
297,,,47,hình sự,
297,,,38,hình sự,
297,s,1,51,hình sự,
297,b,1,244,hình sự,
298,,,54,hình sự,17/2022/HS-ST
298,,,356,tố tụng hình sự,17/2022/HS-ST
298,c,1,357,tố tụng hình sự,17/2022/HS-ST
298,,2,51,hình sự,17/2022/HS-ST
298,s,1,51,hình sự,17/2022/HS-ST
298,b,1,244,hình sự,17/2022/HS-ST
299,,,54,hình sự,75/2022/HS-ST
299,,,356,tố tụng hình sự,75/2022/HS-ST
299,,,58,hình sự,75/2022/HS-ST
299,,,38,hình sự,75/2022/HS-ST
299,,3,357,tố tụng hình sự,75/2022/HS-ST
299,c,1,357,tố tụng hình sự,75/2022/HS-ST
299,b,1,355,tố tụng hình sự,75/2022/HS-ST
299,a,1,355,tố tụng hình sự,75/2022/HS-ST
299,,2,51,hình sự,75/2022/HS-ST
299,s,1,51,hình sự,75/2022/HS-ST
299,a,3,244,hình sự,75/2022/HS-ST
300,,,136,tố tụng hình sự,
300,,,135,tố tụng hình sự,
300,,,92,thi hành án hình sự,
300,,,56,hình sự,
300,,,106,tố tụng hình sự,
300,,,65,hình sự,
300,,2,106,tố tụng hình sự,
300,,1,47,hình sự,
300,,2,51,hình sự,
300,s,1,51,hình sự,
300,b,1,244,hình sự,
301,,,30,,thi hành án dân sự
301,,,9,,thi hành án dân sự
301,,,7b,,thi hành án dân sự
301,,,7a,,thi hành án dân sự
301,,,7,,thi hành án dân sự
301,,,6,,thi hành án dân sự
301,,,2,,thi hành án dân sự
301,,,333,tố tụng hình sự,
301,,,331,tố tụng hình sự,
301,,,106,tố tụng hình sự,
301,,,47,hình sự,
301,,,58,hình sự,
301,,,50,hình sự,
301,,,38,hình sự,
301,,2,135,tố tụng hình sự,
301,,1,244,hình sự,
301,,2,51,hình sự,
301,s,1,51,hình sự,
301,c,1,244,hình sự,
302,,,333,tố tụng hình sự,
302,,,331,tố tụng hình sự,
302,,,92,thi hành án hình sự,
302,,,65,hình sự,
302,,,244,hình sự,
302,,2,136,tố tụng hình sự,
302,,2,106,tố tụng hình sự,
302,,1,47,hình sự,
302,t,1,51,hình sự,
302,,2,51,hình sự,
302,s,1,51,hình sự,
302,a,1,244,hình sự,
303,,,333,tố tụng hình sự,
303,,,244,hình sự,
303,,,56,hình sự,
303,,4,331,tố tụng hình sự,
303,,1,331,tố tụng hình sự,
303,,2,136,tố tụng hình sự,
303,,4,244,hình sự,
303,,5,65,hình sự,
303,,2,65,hình sự,
303,,1,65,hình sự,
303,d,1,125,tố tụng hình sự,
303,a,3,106,tố tụng hình sự,
303,a,2,106,tố tụng hình sự,
303,c,1,47,hình sự,
303,a,1,47,hình sự,
303,,2,51,hình sự,
303,s,1,51,hình sự,
303,b,1,244,hình sự,
304,,,333,tố tụng hình sự,
304,,,331,tố tụng hình sự,
304,,,136,tố tụng hình sự,
304,,,92,thi hành án hình sự,
304,,,106,tố tụng hình sự,
304,,,65,hình sự,
304,,5,65,hình sự,
304,,1,47,hình sự,
304,,2,51,hình sự,
304,s,1,51,hình sự,
304,b,1,244,hình sự,
305,,,333,tố tụng hình sự,
305,,,331,tố tụng hình sự,
305,,,136,tố tụng hình sự,
305,,,106,tố tụng hình sự,
305,,,47,hình sự,
305,,,38,hình sự,
305,,2,51,hình sự,
305,h,1,52,hình sự,
305,s,1,51,hình sự,
305,a,1,244,hình sự,
306,,,136,tố tụng hình sự,
306,,,47,hình sự,
306,,,92,thi hành án hình sự,
306,,,65,hình sự,
306,,2,106,tố tụng hình sự,
306,,3,54,hình sự,
306,,2,51,hình sự,
306,b,1,51,hình sự,
306,i,1,51,hình sự,
306,m,1,51,hình sự,
306,s,1,51,hình sự,
306,b,1,244,hình sự,
306,a,1,244,hình sự,
307,,,244,hình sự,
307,,,106,tố tụng hình sự,
307,,,47,hình sự,
307,,2,136,tố tụng hình sự,
307,s,1,51,hình sự,
307,b,1,244,hình sự,
308,,,244,hình sự,
308,,2,136,tố tụng hình sự,
308,,4,244,hình sự,
308,c,2,106,tố tụng hình sự,
308,c,1,47,hình sự,
308,v,1,51,hình sự,
308,s,1,51,hình sự,
308,b,1,244,hình sự,
309,,,333,tố tụng hình sự,
309,,,331,tố tụng hình sự,
309,,,136,tố tụng hình sự,
309,,,106,tố tụng hình sự,
309,,,47,hình sự,
309,,,65,hình sự,
309,,2,51,hình sự,
309,s,1,51,hình sự,
309,a,1,244,hình sự,
310,,,136,tố tụng hình sự,
310,,,38,hình sự,
310,s,1,51,hình sự,
310,a,2,244,hình sự,
311,,,333,tố tụng hình sự,
311,,,331,tố tụng hình sự,
311,,,136,tố tụng hình sự,
311,,,65,hình sự,
311,,3,92,thi hành án hình sự,
311,x,1,51,hình sự,
311,t,1,51,hình sự,
311,,2,51,hình sự,
311,s,1,51,hình sự,
311,b,1,244,hình sự,
312,,,30,,thi hành án dân sự
312,,,9,,thi hành án dân sự
312,,,7b,,thi hành án dân sự
312,,,7a,,thi hành án dân sự
312,,,7,,thi hành án dân sự
312,,,6,,thi hành án dân sự
312,,,2,,thi hành án dân sự
312,,,234,hình sự,
312,,,244,hình sự,
312,,,106,tố tụng hình sự,
312,,,47,hình sự,
312,,,65,hình sự,
312,,2,136,tố tụng hình sự,
312,,2,106,tố tụng hình sự,
312,,4,244,hình sự,
312,,2,51,hình sự,
312,s,1,51,hình sự,
312,b,1,244,hình sự,
314,,,65,hình sự,11/2022/HS-ST
314,,,358,tố tụng hình sự,11/2022/HS-ST
314,,,356,tố tụng hình sự,11/2022/HS-ST
314,,2,136,tố tụng hình sự,11/2022/HS-ST
314,,1,355,tố tụng hình sự,11/2022/HS-ST
314,b,1,51,hình sự,11/2022/HS-ST
314,a,1,355,tố tụng hình sự,11/2022/HS-ST
314,,2,51,hình sự,11/2022/HS-ST
314,s,1,51,hình sự,11/2022/HS-ST
314,g,2,244,hình sự,11/2022/HS-ST
315,,,30,,thi hành án dân sự
315,,,9,,thi hành án dân sự
315,,,7,,thi hành án dân sự
315,,,6,,thi hành án dân sự
315,,,2,,thi hành án dân sự
315,,,333,tố tụng hình sự,
315,,,332,tố tụng hình sự,
315,,,331,tố tụng hình sự,
315,,,106,tố tụng hình sự,
315,,,50,hình sự,
315,,,292,tố tụng hình sự,
315,,,244,hình sự,
315,,,54,hình sự,
315,,,38,hình sự,
315,,2,136,tố tụng hình sự,
315,,1,51,hình sự,
315,,1,293,tố tụng hình sự,
315,t,1,51,hình sự,
315,,2,51,hình sự,
315,s,1,51,hình sự,
315,i,2,244,hình sự,
315,a,2,244,hình sự,
316,,,69,thi hành án hình sự,
316,,,333,tố tụng hình sự,
316,,,331,tố tụng hình sự,
316,,,106,tố tụng hình sự,
316,,,47,hình sự,
316,,,65,hình sự,
316,,2,136,tố tụng hình sự,
316,,1,52,hình sự,
316,,2,51,hình sự,
316,s,1,51,hình sự,
316,a,1,244,hình sự,
317,,,136,tố tụng hình sự,
317,,,135,tố tụng hình sự,
317,,,106,tố tụng hình sự,
317,,,47,hình sự,
317,,,92,thi hành án hình sự,
317,,,65,hình sự,
317,,,50,hình sự,
317,,,38,hình sự,
317,,4,244,hình sự,
317,,1,52,hình sự,
317,,1,51,hình sự,
317,h,1,51,hình sự,
317,,2,51,hình sự,
317,s,1,51,hình sự,
317,a,1,244,hình sự,
318,,,333,tố tụng hình sự,
318,,,331,tố tụng hình sự,
318,,,106,tố tụng hình sự,
318,,,47,hình sự,
318,,,46,hình sự,
318,,,58,hình sự,
318,,,17,hình sự,
318,,,54,hình sự,
318,,,38,hình sự,
318,,4,244,hình sự,
318,,2,51,hình sự,
318,s,1,51,hình sự,
318,d,3,244,hình sự,
319,,,136,tố tụng hình sự,
319,,,135,tố tụng hình sự,
319,,,106,tố tụng hình sự,
319,,,35,hình sự,
319,,2,106,tố tụng hình sự,
319,,1,47,hình sự,
319,,2,51,hình sự,
319,s,1,51,hình sự,
319,b,1,244,hình sự,
320,,,56,hình sự,
320,,,92,thi hành án hình sự,
320,,,65,hình sự,
320,,,58,hình sự,
320,,2,136,tố tụng hình sự,
320,,5,65,hình sự,
320,,2,65,hình sự,
320,,1,65,hình sự,
320,a,3,106,tố tụng hình sự,
320,c,2,106,tố tụng hình sự,
320,a,2,106,tố tụng hình sự,
320,a,1,47,hình sự,
320,,2,51,hình sự,
320,s,1,51,hình sự,
320,a,1,244,hình sự,
321,,,135,tố tụng hình sự,
321,,,52,hình sự,
321,,,244,hình sự,
321,,,106,tố tụng hình sự,
321,,,47,hình sự,
321,,2,65,hình sự,
321,,1,65,hình sự,
321,a,2,106,tố tụng hình sự,
321,a,1,47,hình sự,
321,,2,51,hình sự,
321,s,1,51,hình sự,
321,a,1,244,hình sự,
322,,,333,tố tụng hình sự,
322,,,331,tố tụng hình sự,
322,,,136,tố tụng hình sự,
322,,,38,hình sự,
322,,4,244,hình sự,
322,,4,7,,Luật Đa dạng sinh học
322,c,2,106,tố tụng hình sự,
322,a,2,106,tố tụng hình sự,
322,a,1,47,hình sự,
322,s,1,51,hình sự,
322,a,1,244,hình sự,
323,,,92,thi hành án hình sự,
323,,,331,tố tụng hình sự,
323,,,333,tố tụng hình sự,
323,,,106,tố tụng hình sự,
323,,,47,hình sự,
323,,,65,hình sự,
323,,,50,hình sự,
323,,,38,hình sự,
323,,1,244,hình sự,
323,,3,106,tố tụng hình sự,
323,a,2,106,tố tụng hình sự,
323,,2,47,hình sự,
323,a,1,47,hình sự,
323,v,1,51,hình sự,
323,,2,51,hình sự,
323,s,1,51,hình sự,
323,b,1,244,hình sự,
324,,,136,tố tụng hình sự,
324,,,135,tố tụng hình sự,
324,,,68,thi hành án hình sự,
324,,,92,thi hành án hình sự,
324,,,106,tố tụng hình sự,
324,,,47,hình sự,
324,,,65,hình sự,
324,,,50,hình sự,
324,,,38,hình sự,
324,,4,244,hình sự,
324,,2,51,hình sự,
324,s,1,51,hình sự,
324,a,1,244,hình sự,
325,,,30,,thi hành án dân sự
325,,,9,,thi hành án dân sự
325,,,7,,thi hành án dân sự
325,,,6,,thi hành án dân sự
325,,,2,,thi hành án dân sự
325,,,333,tố tụng hình sự,
325,,,331,tố tụng hình sự,
325,,,234,hình sự,
325,,,38,hình sự,
325,,2,136,tố tụng hình sự,
325,,2,135,tố tụng hình sự,
325,,4,244,hình sự,
325,c,1,47,hình sự,
325,a,2,106,tố tụng hình sự,
325,a,1,47,hình sự,
325,g,1,52,hình sự,
325,s,1,51,hình sự,
325,b,1,244,hình sự,
326,,,333,tố tụng hình sự,17/2022/HS-ST
326,,,38,hình sự,17/2022/HS-ST
326,,2,244,hình sự,17/2022/HS-ST
326,a,1,355,tố tụng hình sự,17/2022/HS-ST
326,c,1,47,hình sự,17/2022/HS-ST
326,a,1,47,hình sự,17/2022/HS-ST
326,s,1,51,hình sự,17/2022/HS-ST
326,h,2,244,hình sự,17/2022/HS-ST
327,,,92,thi hành án hình sự,
327,,,244,hình sự,
327,,,65,hình sự,
327,,2,136,tố tụng hình sự,
327,,2,135,tố tụng hình sự,
327,,2,35,hình sự,
327,,4,244,hình sự,
327,,1,54,hình sự,
327,a,3,106,tố tụng hình sự,
327,c,2,106,tố tụng hình sự,
327,a,2,106,tố tụng hình sự,
327,a,1,47,hình sự,
327,e,2,32,hình sự,
327,t,1,51,hình sự,
327,,2,51,hình sự,
327,s,1,51,hình sự,
327,c,2,244,hình sự,
328,,,333,tố tụng hình sự,
328,,,331,tố tụng hình sự,
328,,,47,hình sự,
328,,,135,tố tụng hình sự,
328,,,52,hình sự,
328,,,65,hình sự,
328,,2,136,tố tụng hình sự,
328,,2,106,tố tụng hình sự,
328,,3,244,hình sự,
328,h,1,51,hình sự,
328,,2,51,hình sự,
328,s,1,51,hình sự,
328,a,1,244,hình sự,
329,,,56,hình sự,
329,,,55,hình sự,
329,,,92,thi hành án hình sự,
329,,,333,tố tụng hình sự,
329,,,331,tố tụng hình sự,
329,,,135,tố tụng hình sự,
329,,,106,tố tụng hình sự,
329,,,65,hình sự,
329,,2,136,tố tụng hình sự,
329,,1,51,hình sự,
329,,4,244,hình sự,
329,a,1,47,hình sự,
329,,2,51,hình sự,
329,s,1,51,hình sự,
329,b,1,244,hình sự,
330,,,332,tố tụng hình sự,
330,,,331,tố tụng hình sự,
330,,,106,tố tụng hình sự,
330,,,47,hình sự,
330,,,46,hình sự,
330,,,65,hình sự,
330,,2,136,tố tụng hình sự,
330,,4,244,hình sự,
330,,1,244,hình sự,
330,i,1,51,hình sự,
330,,2,51,hình sự,
330,s,1,51,hình sự,
330,b,1,244,hình sự,
331,,,135,tố tụng hình sự,
331,,,65,hình sự,
331,,2,136,tố tụng hình sự,
331,,1,47,hình sự,
331,,3,92,thi hành án hình sự,
331,,4,244,hình sự,
331,c,2,106,tố tụng hình sự,
331,v,1,51,hình sự,
331,,2,51,hình sự,
331,s,1,51,hình sự,
331,a,1,244,hình sự,
332,,,30,,thi hành án dân sự
332,,,9,,thi hành án dân sự
332,,,7a,,thi hành án dân sự
332,,,7,,thi hành án dân sự
332,,,6,,thi hành án dân sự
332,,,2,,thi hành án dân sự
332,,,333,tố tụng hình sự,
332,,,331,tố tụng hình sự,
332,,,136,tố tụng hình sự,
332,,,68,thi hành án hình sự,
332,,,106,tố tụng hình sự,
332,,,47,hình sự,
332,,,48,hình sự,
332,,,65,hình sự,
332,,2,468,,dân sự
332,,2,92,thi hành án hình sự,
332,,4,244,hình sự,
332,,1,244,hình sự,
332,h,1,51,hình sự,
332,,2,51,hình sự,
332,s,1,51,hình sự,
334,,,333,tố tụng hình sự,
334,,,331,tố tụng hình sự,
334,,,56,hình sự,
334,,,92,thi hành án hình sự,
334,,,50,hình sự,
334,,,17,hình sự,
334,,,65,hình sự,
334,,,58,hình sự,
334,,2,136,tố tụng hình sự,
334,,2,135,tố tụng hình sự,
334,,1,51,hình sự,
334,,2,106,tố tụng hình sự,
334,,1,47,hình sự,
334,,2,51,hình sự,
334,s,1,51,hình sự,
334,b,1,244,hình sự,
335,,,106,tố tụng hình sự,
335,,,47,hình sự,
335,,,92,thi hành án hình sự,
335,,,65,hình sự,
335,,,50,hình sự,
335,,,38,hình sự,
335,,2,51,hình sự,
335,s,1,51,hình sự,
335,b,1,244,hình sự,
336,,,56,hình sự,
336,,,92,thi hành án hình sự,
336,,,333,tố tụng hình sự,
336,,,331,tố tụng hình sự,
336,,,50,hình sự,
336,,,244,hình sự,
336,,,65,hình sự,
336,,,58,hình sự,
336,,4,244,hình sự,
336,,4,328,tố tụng hình sự,
336,b,3,106,tố tụng hình sự,
336,a,2,106,tố tụng hình sự,
336,a,1,47,hình sự,
336,t,1,51,hình sự,
336,,2,51,hình sự,
336,s,1,51,hình sự,
336,a,1,244,hình sự,
337,,,136,tố tụng hình sự,
337,,,106,tố tụng hình sự,
337,,,38,hình sự,
337,,,54,hình sự,
337,,,244,hình sự,
337,,1,47,hình sự,
337,,3,244,hình sự,
337,,2,51,hình sự,
337,s,1,51,hình sự,
337,a,3,244,hình sự,
338,,,356,tố tụng hình sự,58/2018/HS-ST
338,,,38,hình sự,58/2018/HS-ST
338,,,37,hình sự,58/2018/HS-ST
338,,,58,hình sự,58/2018/HS-ST
338,a,1,355,tố tụng hình sự,58/2018/HS-ST
338,s,1,51,hình sự,58/2018/HS-ST
338,b,1,244,hình sự,58/2018/HS-ST
339,,,356,tố tụng hình sự,74/2018/HS-ST
339,,,244,hình sự,74/2018/HS-ST
339,a,1,355,tố tụng hình sự,74/2018/HS-ST
339,h,1,244,hình sự,74/2018/HS-ST
339,b,1,51,hình sự,74/2018/HS-ST
339,,2,51,hình sự,74/2018/HS-ST
339,s,1,51,hình sự,74/2018/HS-ST
339,h,2,244,hình sự,74/2018/HS-ST
340,,,30,,thi hành án dân sự
340,,,9,,thi hành án dân sự
340,,,7,,thi hành án dân sự
340,,,6,,thi hành án dân sự
340,,,2,,thi hành án dân sự
340,,,54,hình sự,
340,,,38,hình sự,
340,,2,136,tố tụng hình sự,
340,,1,47,hình sự,
340,,1,51,hình sự,
340,a,2,106,tố tụng hình sự,
340,t,1,51,hình sự,
340,,2,51,hình sự,
340,s,1,51,hình sự,
340,a,3,244,hình sự,
341,,,136,tố tụng hình sự,280/2018/HSST
341,,,356,tố tụng hình sự,280/2018/HSST
341,,,357,tố tụng hình sự,280/2018/HSST
341,,,348,tố tụng hình sự,280/2018/HSST
341,,,65,hình sự,280/2018/HSST
341,,,36,hình sự,280/2018/HSST
341,,,54,hình sự,280/2018/HSST
341,,,47,hình sự,280/2018/HSST
341,,,38,hình sự,280/2018/HSST
341,,1,51,hình sự,280/2018/HSST
341,a,1,355,tố tụng hình sự,280/2018/HSST
341,u,1,51,hình sự,280/2018/HSST
341,c,1,357,tố tụng hình sự,280/2018/HSST
341,b,1,355,tố tụng hình sự,280/2018/HSST
341,t,1,51,hình sự,280/2018/HSST
341,p,1,51,hình sự,280/2018/HSST
341,,2,51,hình sự,280/2018/HSST
341,s,1,51,hình sự,280/2018/HSST
341,b,1,244,hình sự,280/2018/HSST
342,,,69,thi hành án hình sự,
342,,,136,tố tụng hình sự,
342,,,106,tố tụng hình sự,
342,,,47,hình sự,
342,,,65,hình sự,
342,,1,244,hình sự,
342,,1,51,hình sự,
342,,2,51,hình sự,
342,s,1,51,hình sự,
343,,,65,hình sự,03/2019/HSST
343,,2,51,hình sự,03/2019/HSST
343,e,1,357,tố tụng hình sự,03/2019/HSST
343,b,1,355,tố tụng hình sự,03/2019/HSST
343,h,1,51,hình sự,03/2019/HSST
343,s,1,51,hình sự,03/2019/HSST
343,a,1,244,hình sự,03/2019/HSST
344,,,65,hình sự,16/2019/HS-ST
344,,2,69,hình sự,16/2019/HS-ST
344,,2,54,hình sự,16/2019/HS-ST
344,,1,54,hình sự,16/2019/HS-ST
344,e,1,357,tố tụng hình sự,16/2019/HS-ST
344,b,1,355,tố tụng hình sự,16/2019/HS-ST
344,l,1,51,hình sự,16/2019/HS-ST
344,,2,51,hình sự,16/2019/HS-ST
344,s,1,51,hình sự,16/2019/HS-ST
344,a,2,244,hình sự,16/2019/HS-ST
345,,,92,thi hành án hình sự,
345,,,333,tố tụng hình sự,
345,,,331,tố tụng hình sự,
345,,,136,tố tụng hình sự,
345,,,106,tố tụng hình sự,
345,,,47,hình sự,
345,,,65,hình sự,
345,,1,244,hình sự,
345,,3,54,hình sự,
345,t,1,51,hình sự,
345,,2,51,hình sự,
345,s,1,51,hình sự,
345,b,1,244,hình sự,
346,,,356,tố tụng hình sự,12/2022/HSST
346,,,38,hình sự,12/2022/HSST
346,a,1,355,tố tụng hình sự,12/2022/HSST
346,h,1,52,hình sự,12/2022/HSST
346,,2,51,hình sự,12/2022/HSST
346,s,1,51,hình sự,12/2022/HSST
346,b,1,244,hình sự,12/2022/HSST
347,,,136,tố tụng hình sự,38/2022/HS-ST
347,,,356,tố tụng hình sự,38/2022/HS-ST
347,,2,135,tố tụng hình sự,38/2022/HS-ST
347,,4,244,hình sự,38/2022/HS-ST
347,c,1,351,tố tụng hình sự,38/2022/HS-ST
347,a,1,352,tố tụng hình sự,38/2022/HS-ST
347,c,1,357,tố tụng hình sự,38/2022/HS-ST
347,b,1,355,tố tụng hình sự,38/2022/HS-ST
347,a,1,355,tố tụng hình sự,38/2022/HS-ST
347,,2,51,hình sự,38/2022/HS-ST
347,s,1,51,hình sự,38/2022/HS-ST
347,a,1,244,hình sự,38/2022/HS-ST
349,,,333,tố tụng hình sự,
349,,,331,tố tụng hình sự,
349,,,65,hình sự,
349,,2,136,tố tụng hình sự,
349,,1,69,thi hành án hình sự,
349,b,3,106,tố tụng hình sự,
349,a,2,106,tố tụng hình sự,
349,,2,47,hình sự,
349,a,1,47,hình sự,
349,,2,51,hình sự,
349,s,1,51,hình sự,
349,a,1,244,hình sự,
350,,,333,tố tụng hình sự,
350,,,331,tố tụng hình sự,
350,,,106,tố tụng hình sự,
350,,,47,hình sự,
350,,,38,hình sự,
350,,,244,hình sự,
350,,3,106,tố tụng hình sự,
350,,2,47,hình sự,
350,,2,106,tố tụng hình sự,
350,,1,47,hình sự,
350,,4,244,hình sự,
350,,2,51,hình sự,
350,s,1,51,hình sự,
350,a,1,244,hình sự,
351,,,125,tố tụng hình sự,
351,,5,65,hình sự,
351,,3,92,thi hành án hình sự,
351,,1,333,tố tụng hình sự,
351,,4,331,tố tụng hình sự,
351,,1,331,tố tụng hình sự,
351,,4,244,hình sự,
351,,1,51,hình sự,
351,,2,136,tố tụng hình sự,
351,,2,65,hình sự,
351,,1,65,hình sự,
351,đ,1,125,tố tụng hình sự,
351,i,1,51,hình sự,
351,,2,47,hình sự,
351,,2,51,hình sự,
351,b,3,106,tố tụng hình sự,
351,c,2,106,tố tụng hình sự,
351,a,2,106,tố tụng hình sự,
351,a,1,47,hình sự,
351,d,3,106,tố tụng hình sự,
351,t,1,51,hình sự,
351,s,1,51,hình sự,
351,a,1,244,hình sự,
352,d,3,106,hình sự,
352,,4,244,hình sự,
352,,2,136,tố tụng hình sự,
352,,2,135,tố tụng hình sự,
352,c,2,106,tố tụng hình sự,
352,a,2,106,tố tụng hình sự,
352,a,1,47,hình sự,
352,s,1,51,hình sự,
352,,,38,hình sự,
352,a,1,244,hình sự,
353,,4,244,hình sự,
353,,2,136,tố tụng hình sự,
353,,2,135,tố tụng hình sự,
353,c,2,106,tố tụng hình sự,
353,a,2,106,tố tụng hình sự,
353,a,1,47,hình sự,
353,,,38,hình sự,
353,s,1,51,hình sự,
353,b,1,244,hình sự,
354,,,333,tố tụng hình sự,
354,,,331,tố tụng hình sự,
354,,2,136,tố tụng hình sự,
354,,3,92,thi hành án hình sự,
354,,4,244,hình sự,
354,,,106,tố tụng hình sự,
354,,,65,hình sự,
354,,,58,hình sự,
354,,,52,hình sự,
354,,2,51,hình sự,
354,,,47,hình sự,
354,s,1,51,hình sự,
354,b,1,244,hình sự,
355,,,333,tố tụng hình sự,
355,,,331,tố tụng hình sự,
355,,,106,tố tụng hình sự,
355,,,47,hình sự,
355,,,46,hình sự,
355,,1,92,thi hành án hình sự,
355,,,65,hình sự,
355,,,38,hình sự,
355,,2,51,hình sự,
355,s,1,51,hình sự,
355,a,1,244,hình sự,
356,,,333,tố tụng hình sự,
356,,,331,tố tụng hình sự,
356,,1,69,thi hành án hình sự,
356,,,136,tố tụng hình sự,
356,,,135,tố tụng hình sự,
356,a,3,106,tố tụng hình sự,
356,,1,60,hình sự,
356,,2,60,hình sự,
356,,1,46,hình sự,
356,,2,46,hình sự,
356,h,1,46,hình sự,
356,,,60,hình sự,
356,,,33,hình sự,
356,e,2,245,hình sự,
356,p,1,46,hình sự,
356,,,53,hình sự,
356,,,20,hình sự,
356,,2,245,hình sự,
356,,2,7,hình sự,
356,,1,245,hình sự,
357,,,136,tố tụng hình sự,
357,,,38,hình sự,
357,,1,47,hình sự,
357,a,1,47,hình sự,
357,a,1,46,hình sự,
357,a,2,106,tố tụng hình sự,
357,i,1,51,hình sự,
357,,2,51,hình sự,
357,s,1,51,hình sự,
357,c,1,247,hình sự,
358,,,333,tố tụng hình sự,
358,,,332,tố tụng hình sự,
358,,,331,tố tụng hình sự,
358,,,136,tố tụng hình sự,
358,,,135,tố tụng hình sự,
358,,2,106,tố tụng hình sự,
358,,1,106,tố tụng hình sự,
358,,,47,hình sự,
358,,,38,hình sự,
358,c,1,247,hình sự,
358,i,1,51,hình sự,
358,s,1,51,hình sự,
359,,,65,hình sự,
359,,1,247,hình sự,
359,,2,136,tố tụng hình sự,
359,,,135,tố tụng hình sự,
359,,2,106,tố tụng hình sự,
359,,,47,hình sự,
359,,3,247,hình sự,
359,,,331,tố tụng hình sự,
359,a,2,106,tố tụng hình sự,
359,,,50,hình sự,
359,a,1,47,hình sự,
359,,,38,hình sự,
359,,2,51,hình sự,
359,s,1,51,hình sự,
359,i,1,51,hình sự,
359,c,1,247,hình sự,
360,,,331,tố tụng hình sự,
360,,,50,tố tụng hình sự,
360,,,38,tố tụng hình sự,
360,,,65,hình sự,
360,,,54,hình sự,
360,,1,247,hình sự,
360,,2,51,hình sự,
360,,2,136,tố tụng hình sự,
360,,,135,tố tụng hình sự,
360,,3,247,hình sự,
360,,2,51,hình sự,
360,s,1,51,hình sự,
360,i,1,51,hình sự,
360,c,1,247,hình sự,
360,c,1,47,hình sự,
361,,1,69,thi hành án hình sự,23/2019/HS-ST
361,,,65,hình sự,23/2019/HS-ST
361,e,1,357,tố tụng hình sự,23/2019/HS-ST
361,b,1,355,tố tụng hình sự,23/2019/HS-ST
361,s,1,51,hình sự,23/2019/HS-ST
361,m,1,51,hình sự,23/2019/HS-ST
361,i,1,51,hình sự,23/2019/HS-ST
361,h,1,51,hình sự,23/2019/HS-ST
361,c,1,247,hình sự,23/2019/HS-ST
362,,,30,thi hành án hình sự,
362,,,7b,thi hành án hình sự,
362,,,9,thi hành án hình sự,
362,,,7a,thi hành án hình sự,
362,,,6,thi hành án hình sự,
362,,,2,thi hành án hình sự,
362,,2,136,tố tụng hình sự,
362,,1,69,thi hành án hình sự,
362,a,2,106,tố tụng hình sự,
362,,,47,hình sự,
362,,,65,hình sự,
362,x,1,51,hình sự,
362,s,1,51,hình sự,
362,i,1,51,hình sự,
362,c,1,247,hình sự,
363,,1,247,hình sự,
363,,3,247,hình sự,
363,,,38,hình sự,
363,,,50,hình sự,
363,,,333,tố tụng hình sự,
363,,,331,tố tụng hình sự,
363,,,54,hình sự,
363,a,2,106,tố tụng hình sự,
363,a,1,47,hình sự,
363,,2,51,hình sự,
363,s,1,51,hình sự,
363,i,1,51,hình sự,
363,c,1,247,hình sự,
364,,,135,tố tụng hình sự,
364,,,136,tố tụng hình sự,
364,,,52,hình sự,
364,a,2,106,tố tụng hình sự,
364,c,1,47,hình sự,
364,,,38,hình sự,
364,s,1,51,hình sự,
364,i,1,51,hình sự,
364,b,1,247,hình sự,
365,,,465,tố tụng hình sự,22/2020/HSST
365,,,464,tố tụng hình sự,22/2020/HSST
365,,,356,tố tụng hình sự,22/2020/HSST
365,a,1,355,tố tụng hình sự,22/2020/HSST
365,,,38,hình sự,22/2020/HSST
365,s,1,51,hình sự,22/2020/HSST
365,i,1,51,hình sự,22/2020/HSST
365,c,1,247,hình sự,22/2020/HSST
366,,,52,hình sự,
366,,3,347,hình sự,
366,,,135,tố tụng hình sự,
366,,,3,hình sự,
366,,,38,hình sự,
366,,,65,hình sự,
366,c,1,247,hình sự,
366,s,1,51,hình sự,
366,i,1,51,hình sự,
367,,,30,,thi hành án dân sự
367,,,9,,thi hành án dân sự
